probe,F,symbol,known
11728030_a_at,0.43593479088957826,IGSF10,False
11754526_a_at,0.43591917723815854,PTGES,False
11747234_a_at,0.43556013312834785,DTHD1,False
11739907_at,0.43536374461077054,CLDN16,False
11746250_a_at,0.435354747967896,PIFO,False
11756773_a_at,0.4352746567000732,FRMD5,False
11724744_at,0.4351958508472215,C8orf46,False
11742935_a_at,0.4351581452980037,RTN4R,False
11728145_a_at,0.43482333294309633,SHC2,False
11726453_at,0.4347341412174459,TIGD5,False
11741461_a_at,0.43465094119778586,PCDHGB2,False
11722217_x_at,0.4345378312175876,GPR108,False
11760670_x_at,0.43443250942998896,FMO3,False
11717147_a_at,0.43436226989512844,PTPN1,False
11743373_a_at,0.43425792833447563,KNSTRN,False
11725302_a_at,0.4342534472053342,DDX19A,False
11755314_x_at,0.43421633575523877,VARS2,False
11739312_a_at,0.4337637165475703,HUS1,False
11716603_a_at,0.43370627580956517,KBTBD2,False
11742915_a_at,0.4336671418398012,LMTK2,False
11762036_x_at,0.43366544060523454,LOC339059,False
11738704_at,0.4336297500703968,OR52B2,False
11750419_a_at,0.433628828504398,WDR93,False
11732618_a_at,0.4335927559287807,SPATC1,False
11734805_a_at,0.4335335820159977,ATG13,False
11763902_s_at,0.4335130348246834,SNORA60,False
11735946_at,0.4334151328162638,ZPLD1,False
11744856_a_at,0.4330995541444316,ABCA3,False
11738723_at,0.432970248286846,OR2Z1,False
11724267_at,0.4328873471613598,C2orf72,False
11730392_at,0.4327689262859981,GPR4,False
11740778_x_at,0.43260771013855714,KIAA0825,False
11716475_a_at,0.4324568845362717,STRAP,False
11722914_s_at,0.4320275557398609,BMPR1A,False
11724057_a_at,0.4319919192940631,AADAT,False
11719153_at,0.4319361251017715,LDOC1L,False
11716736_at,0.43176701665093453,PRPF19,False
11737697_at,0.43167537100454906,LEKR1,False
11763470_at,0.4316696629474803,ARHGAP8,False
11731037_a_at,0.43152522571830926,FIBCD1,False
11751253_a_at,0.4313645777967717,GOLPH3,False
11757571_s_at,0.4313094970016136,UBLCP1,False
11735147_a_at,0.4312184801526167,MMEL1,False
11756308_a_at,0.43112577337692587,FAM50A,False
11752962_a_at,0.43066850799433376,ANO4,False
11740931_a_at,0.43049870412018865,SEZ6L2,False
11722484_a_at,0.43032879554829817,C8orf82,False
11725539_at,0.4303159441961827,CACNA1H,False
11754470_a_at,0.42996210607357094,CHTF18,False
11756960_a_at,0.4299090527959062,ZC3HC1,False
11726783_a_at,0.4297702455171092,CEP112,False
11739277_at,0.42962549693397184,SDC3,False
11742812_a_at,0.42949535646574283,RPS6KA3,False
11718324_s_at,0.4291669532189974,SESN2,False
11720917_a_at,0.4290966476812366,BPIFB1,False
11732161_at,0.4290442628069874,ZCRB1,False
11761129_at,0.42869159962038084,ADIRF-AS1,False
11748190_a_at,0.42846092260835933,MYRF,False
11725291_at,0.4281742205659632,FUT1,False
11732038_a_at,0.42804437172556553,RDH16,False
11755947_x_at,0.4280443219033553,CMBL,False
11734691_a_at,0.42800013776252,TAF11,False
11735892_a_at,0.42790244632563107,RESP18,False
11749227_a_at,0.4272670391280983,PLEKHM2,False
11746017_a_at,0.4272528039016134,C1QTNF1,False
11745592_a_at,0.4271446124269067,WDR59,False
11758190_s_at,0.426697826932134,SDHD,False
11747459_a_at,0.42656630570008813,GMPPA,False
11734596_a_at,0.42655975717665506,ATP4A,False
11760432_a_at,0.4265594914651435,GRTP1,False
11755764_a_at,0.4261937097608747,PKD1L2,False
11732146_x_at,0.42614014454999494,PSMD8,False
11738664_at,0.42599417422018854,OR6A2,False
11738535_at,0.4259043012264588,WNT1,False
11723346_at,0.4257243533572392,LYL1,False
11740978_s_at,0.4254802030782828,MGAT1,False
11743610_a_at,0.4253071495658039,LRRC42,False
11725866_at,0.42530521057322457,EBF3,False
11737717_at,0.4252955659435651,SLC26A1,False
11726544_at,0.42527469497763604,PCNXL3,False
11749296_a_at,0.42521059908630826,GDAP1L1,False
11748549_a_at,0.42507821447824357,ZDHHC17,False
11723046_a_at,0.42488820096557434,MALSU1,False
11735603_a_at,0.42478268835804417,OSBPL7,False
11760291_a_at,0.4245935568346716,NAA10,False
11758035_s_at,0.42452387679370046,MAPKBP1,False
11728040_x_at,0.42450581784233493,PRDX5,False
11743639_s_at,0.42447092692665234,PPM1N,False
11731446_s_at,0.4244654969641957,SNCA,False
11719568_s_at,0.4244235552770979,KIAA2013,False
11745814_x_at,0.424369314244654,DBNDD1,False
11727348_a_at,0.42381686879577635,BAIAP2L2,False
11718414_s_at,0.4238064025333129,NONO,False
11745384_s_at,0.4237952621620439,NDUFB4,False
11763300_at,0.4237913183192285,RBM4,False
11730571_at,0.42366620238982866,AGRP,False
11745123_a_at,0.42360041875368,TMEM198B,False
11756816_a_at,0.4235920090505729,EPS8L3,False
11763610_at,0.4231646710277811,LOC101929628,False
11751512_a_at,0.42313834759159324,HEG1,False
11731089_a_at,0.4230701351595371,DDT,False
11730874_at,0.4229177498624429,UBQLN3,False
11749670_a_at,0.4226376388382065,DNAJC14,False
11715556_a_at,0.42215099522791016,QSOX1,False
11758609_s_at,0.42208821352372905,KCNJ10,False
11724659_a_at,0.42175064643776905,RBFOX3,False
11719246_a_at,0.4217187803058808,GSTT1,False
11742679_s_at,0.42146433802968375,HNRNPA2B1,False
11760266_at,0.4213436427524166,ATPAF2,False
11744801_a_at,0.4211973592614488,NR2C2AP,False
11729422_a_at,0.42111608464299555,POPDC3,False
11763724_a_at,0.42088467887771625,ZNF668,False
11729507_a_at,0.4207705687809647,NPAS3,False
11755229_x_at,0.42063383639422985,ENGASE,False
11738739_at,0.4205120621592081,OR6C4,False
11746149_x_at,0.42032388904705387,BCHE,False
11737294_a_at,0.4202815108140274,TMIGD1,False
11727455_x_at,0.4201187715046635,SCGB1A1,False
11733847_a_at,0.42000282331677374,CC2D1B,False
11737151_at,0.41983862000169847,ACOT6,False
11746990_x_at,0.419778738969631,PEX14,False
11738889_at,0.41966877996497143,IQCD,False
11755893_a_at,0.4196431432519571,PIGN,False
11727537_at,0.4194400486615722,CPA3,False
11750764_a_at,0.4193698249846948,ROBO4,False
11751629_a_at,0.4191022824160849,ASF1B,False
11719106_a_at,0.4188405928538236,ELMO2,False
11751288_a_at,0.41881046823528684,LOXL2,False
11759262_at,0.4185414578729281,ADARB2-AS1,False
11742404_at,0.418469336698816,CTSL3P,False
11718514_s_at,0.4183488351752845,TSPAN14,False
11738139_s_at,0.4182243351170512,KLHL33,False
11738503_at,0.4182067740597637,OR7D4,False
11735868_x_at,0.4181345228863551,PRB2,False
11731765_a_at,0.4179993474733668,LGALS12,False
11729027_a_at,0.41795820334601047,RNF175,False
11751970_a_at,0.41781969539168423,ABCC13,False
11757960_s_at,0.41779965088456655,ARAP2,False
11735389_at,0.41745926827825725,CYLC2,False
11730397_at,0.4170929321280135,DDI1,False
11730452_a_at,0.41698985800714033,KIF24,False
11740147_a_at,0.41680978722229617,NRG2,False
11728456_s_at,0.4166370115149275,RAB33B,False
11732497_at,0.41653420090121557,HCN2,False
11721581_at,0.4165251611425361,CAMKK1,False
11731035_a_at,0.4164931382873121,NLRP7,False
11715279_x_at,0.4164135732035194,PGAM4,False
11716287_at,0.4162986832802742,RABAC1,False
11751264_a_at,0.4160870940295819,MAN2A2,False
11733549_at,0.4159877176441014,TEC,False
11759937_at,0.41597434703482383,LINC01547,False
11741837_x_at,0.4159559631032757,KRTAP9-2,False
11738715_at,0.41580304437250976,OR52D1,False
11727140_a_at,0.4156981841631291,MUSTN1,False
11753227_s_at,0.415597367393324,DDX11L2,False
11718385_at,0.4155734348069759,C2orf68,False
11720676_s_at,0.41551993410130067,CCS,False
11746238_a_at,0.41546562509831636,RBM14-RBM4,False
11758134_s_at,0.41537379212584485,PPM1H,False
11715277_s_at,0.41534222222966244,AURKAIP1,False
11717379_a_at,0.41533540167044936,PUF60,False
11735984_at,0.4152099667937081,OR2B6,False
11756391_a_at,0.4150478712029389,MITD1,False
11729053_x_at,0.41502801240665743,PPFIBP1,False
11726491_at,0.4149860668258966,SLC4A1,False
11755945_a_at,0.4146911769205525,YPEL4,False
11751500_a_at,0.41468672254934547,SLC22A10,False
11730345_at,0.4146027674632643,C6orf58,False
11727578_a_at,0.41450178604408194,TCP11,False
11732574_at,0.4142410957410526,FAM43B,False
11725091_at,0.41395130199548846,RFX5,False
11738839_at,0.41388197824656614,DYTN,False
11737608_at,0.4138732435209529,C9orf170,False
11746614_s_at,0.41381172703032654,MARCH7,False
11745614_x_at,0.4136259863987883,LINC00161,False
11740632_at,0.4135930333664616,REP15,False
11728428_a_at,0.413451562325732,CCDC136,False
11741422_a_at,0.41344906185149066,ADPRHL1,False
11724109_a_at,0.4134157507664766,C9orf116,False
11763785_x_at,0.41339914065918304,KCNN4,False
11744664_a_at,0.41328561049691986,ADAMTS12,False
11716628_at,0.4130325893541156,KIF3B,False
11760658_a_at,0.4130047102348195,COA1,False
11728927_at,0.41288915650563357,DDX43,False
11737303_a_at,0.41279977898969017,ACOX3,False
11757395_s_at,0.4127231839902654,MCM3AP,False
11726373_a_at,0.41256423717029705,HAUS8,False
11727592_x_at,0.4124894323184682,PSG3,False
11731720_at,0.4124885614740055,LURAP1,False
11718989_s_at,0.4124578394065157,OS9,False
11762527_at,0.41242007948323184,LINC00315,False
11721556_at,0.4124095654869325,ROM1,False
11732043_a_at,0.4123698244321793,DMBT1,False
11721412_a_at,0.4119894005093083,BSPRY,False
11740537_x_at,0.41196983150169647,KRTAP19-3,False
11733713_a_at,0.4119170161052531,DMP1,False
11757352_a_at,0.4118058634957468,TRMT1,False
11746581_a_at,0.4115686769468532,PCCA,False
11739254_at,0.41151540270610815,SLC35E1,False
11742737_a_at,0.41150827722543537,RAB9A,False
11733484_at,0.41148130875095756,PCLO,False
11753931_a_at,0.41137477832141905,ABCC8,False
11737167_at,0.41118483791623833,ANKRD34B,False
11754511_a_at,0.41087671609496046,AXIN1,False
11763574_at,0.4108074356628908,LINC01118,False
11762669_at,0.41072158758250454,MTIF3,False
11756927_a_at,0.4103374246208339,SMARCAL1,False
11731348_a_at,0.41027983871792456,FAM71F2,False
11738367_a_at,0.41020829186727725,GTSF1L,False
11737489_a_at,0.40977861522863024,ODF3,False
11738078_at,0.4096345826291579,AVPR1B,False
11735366_s_at,0.40953127427534325,OCM,False
11719182_a_at,0.40946791517934616,CLCN7,False
11762780_a_at,0.4093006973849262,LOC102724757,False
11722321_at,0.4092790336137959,HHEX,False
11737913_s_at,0.40916591435935884,CCT7,False
11720277_a_at,0.4088676461466115,OLFML2A,False
11740487_a_at,0.4086020995523039,FBF1,False
11727616_at,0.40858781564787805,RASL10B,False
11725994_a_at,0.408540370445175,MRPL11,False
11733275_a_at,0.4085178121015964,PCNXL2,False
11761698_a_at,0.40825977718114553,TEKT1,False
11732657_a_at,0.4081929495012885,CYP26A1,False
11727508_s_at,0.40818962842833884,CLDN12,False
11719894_s_at,0.4081676768852977,FAM91A1,False
11724443_a_at,0.4081014529819651,MEF2B,False
11758966_x_at,0.40786646498513096,SPANXA1,False
11750314_a_at,0.4077743273182563,WDR87,False
11726521_a_at,0.40771312380027225,SPATA17,False
11756409_a_at,0.40755539171099764,BLM,False
11732597_at,0.40736737428958397,CIB4,False
11756866_a_at,0.40718466483689847,GPR78,False
11750069_x_at,0.40708771745293887,ALKBH2,False
11715567_at,0.40688481956272343,COPZ1,False
11761694_at,0.4068721742661121,LINC01166,False
11717039_a_at,0.40684154029985253,GADD45A,False
11729736_a_at,0.40682734218183725,JAKMIP2,False
11737680_at,0.40654852669890346,GPR149,False
11749697_a_at,0.4061844681485016,NDUFS1,False
11735705_s_at,0.40616942556185187,BSG,False
11735460_at,0.4060764027555528,CNBD1,False
11734904_a_at,0.4057349172814723,ZNF16,False
11736125_a_at,0.4057236023929727,CPLX2,False
11752272_a_at,0.40561427584372695,MAN1B1,False
11744142_a_at,0.40553913279753884,SARS,False
11725201_at,0.4049923768835962,BSN,False
11757606_s_at,0.40489850685374246,ECHS1,False
11738571_x_at,0.4047337459768654,OSTCP1,False
11741052_a_at,0.4045355928830701,HMGCLL1,False
11724394_at,0.4042937862785483,KIAA1211L,False
11746065_a_at,0.4041124441005614,KIT,False
11744306_a_at,0.4040197512797384,LRR1,False
11735879_at,0.4038509119174499,BHLHE23,False
11736579_a_at,0.4037441212182107,GH2,False
11755868_x_at,0.4034660445478768,CLCC1,False
11741404_at,0.4032981254653408,MAS1L,False
11737201_at,0.40296607809420754,CSF1,False
11752058_a_at,0.40285976167468646,DNA2,False
11718609_a_at,0.4028058301806628,VPS72,False
11737605_at,0.4026570855622077,ZBTB8B,False
11735675_at,0.4026046196809114,EN1,False
11718277_a_at,0.40251226473308355,MYL2,False
11722956_at,0.40232659059725956,GLTPD2,False
11741818_s_at,0.402263607140969,C9orf131,False
11756802_a_at,0.4019467248654129,RD3,False
11741235_a_at,0.40194266875728546,JKAMP,False
11717712_at,0.40149311875308896,SDHAF1,False
11763992_at,0.40145289422509167,ATPAF1,False
11728163_a_at,0.4013609433487919,HSD17B3,False
11718429_at,0.40127362942777683,EMD,False
11754797_a_at,0.40078416546604195,CHUK,False
11750022_a_at,0.4006984676016497,LCORL,False
11746621_a_at,0.4006676931909346,RBM46,False
11761832_a_at,0.4002621738250997,PI16,False
11752480_a_at,0.39986632341974837,HNF1B,False
11722326_at,0.399745381750364,ZBTB34,False
11755878_a_at,0.399646677034489,TESK1,False
11725274_s_at,0.3996332832970694,RGS20,False
11721219_a_at,0.39951505548749244,CPS1,False
11749560_a_at,0.3994781645921708,CIAO1,False
11742292_a_at,0.39946773087291404,DRD4,False
11756446_a_at,0.3994433026502962,PITHD1,False
11755756_a_at,0.3992337478267563,NHSL1,False
11722945_a_at,0.3991740114476848,GLT1D1,False
11735721_a_at,0.398939946024169,KRT79,False
11740662_at,0.398863191471634,TEX12,False
11716502_x_at,0.3985246839034658,CRMP1,False
11719258_at,0.39850198684465965,TICAM1,False
11756788_a_at,0.39822746394353603,GLT8D1,False
11752321_a_at,0.3980189609100955,MIPOL1,False
11724995_a_at,0.39722572274480134,KIAA1804,False
11755178_a_at,0.3970880615691321,MYT1,False
11756419_x_at,0.3969982285567486,KRBA2,False
11760047_at,0.396994232646833,LINC00268,False
11757201_at,0.39687174209636555,MESTIT1,False
11762383_at,0.39668519094960936,TDRD1,False
11738711_at,0.39659356716401983,OR51B5,False
11747713_a_at,0.3963018134080097,PRC1,False
11746319_at,0.3962082462262516,LINC00940,False
11733939_at,0.39612983555446657,RPEL1,False
11733691_a_at,0.39608645700240647,SIGLEC7,False
11732777_at,0.3959760207982877,PGLYRP4,False
11752278_x_at,0.3959626006926091,PABPC1,False
11740901_at,0.39591794901048477,MUC5B,False
11725491_a_at,0.39583627680723854,CNTFR,False
11722947_at,0.39575592069788257,MUM1L1,False
11759283_at,0.39574272835604035,LCA10,False
11729999_a_at,0.39561071459372343,B3GNT7,False
11742644_x_at,0.3955723839811151,SPATA31B1P,False
11736716_s_at,0.39545470411685585,TMPRSS11E,False
11748271_at,0.39526615224943495,GDF5OS,False
11719767_a_at,0.39523436105052084,TPPP3,False
11731623_s_at,0.39514343845082106,AGXT,False
11755453_a_at,0.39501061304526985,TDH,False
11748482_a_at,0.39490922782734217,SRP54,False
11742356_at,0.3947277960033023,OR4C11,False
11717278_s_at,0.39470002159972867,THRAP3,False
11744298_at,0.3946535656525259,RCN3,False
11738837_x_at,0.3946483311507189,NPAS1,False
11736094_a_at,0.3944420465860535,DCTD,False
11736006_at,0.394310089477226,MAPK1IP1L,False
11716938_a_at,0.3941598547576905,SEC61B,False
11742177_at,0.39413249580196463,KRTAP12-4,False
11753573_x_at,0.39409975580578005,EMC4,False
11742963_at,0.39409107268063787,ITPR3,False
11727328_at,0.39401423121093115,SOST,False
11743286_at,0.39385914795366417,DTX4,False
11735893_s_at,0.39384971220143056,MBD3L2,False
11743943_a_at,0.3938472954721814,RSPH4A,False
11738886_a_at,0.3938174966651407,ASMT,False
11743623_x_at,0.3936449881187522,DPP9,False
11755953_a_at,0.3936070524801167,DMRTA1,False
11720366_at,0.3935565920794251,FDX1L,False
11733719_at,0.39334580781883566,FAM24A,False
11731578_s_at,0.39319907584093516,ACSS1,False
11740191_a_at,0.3930965698173454,PRLHR,False
11737454_x_at,0.39292217158899106,ZNF763,False
11720194_at,0.3929151386879307,CLPB,False
11724872_a_at,0.3928977164063307,CLDN2,False
11737254_a_at,0.3928680375124697,ZCWPW2,False
11729417_at,0.39279792693936455,KRT24,False
11744280_a_at,0.3926757745699357,TIMM44,False
11737731_at,0.39266222451252886,DCAF8L1,False
11738469_at,0.3925244583066593,MS4A10,False
11739144_a_at,0.39247774999750246,SKP2,False
11729434_at,0.39241470644877624,REM1,False
11739916_a_at,0.39234194024152125,SERPINB11,False
11743633_a_at,0.39234073740105013,STX2,False
11725835_at,0.39221323657093976,NFKBIB,False
11762288_at,0.39219063085522965,FSCN3,False
11756768_a_at,0.3921723488088624,TEKT3,False
11755160_a_at,0.3918642641200196,JOSD1,False
11739944_x_at,0.3914623060351633,NBPF15,False
11715893_s_at,0.3913648949209045,IFI27,False
11733710_a_at,0.3911515343433424,ZP1,False
11717050_x_at,0.3909736794608951,DES,False
11762361_at,0.3909487607464352,WDFY3-AS2,False
11739993_x_at,0.390771466680004,PDZD7,False
11735951_at,0.39035637193179024,SSTR4,False
11757418_a_at,0.3903142906420574,PMEL,False
11737669_a_at,0.3902526545543015,KCNT1,False
11752242_a_at,0.3901907989431521,SBNO2,False
11738968_at,0.3898961274916092,KRTAP19-8,False
11748192_x_at,0.3897830938445816,ATCAY,False
11748971_a_at,0.3897188753212913,FOXA1,False
11740113_x_at,0.3897118994917808,NIPSNAP3B,False
11734463_at,0.3895283301917781,QRFP,False
11729574_at,0.3894403086909012,ENC1,False
11751797_a_at,0.3894368776823369,IL11,False
11758678_s_at,0.3891770633947937,ZNF423,False
11723729_at,0.38915603446290864,KREMEN1,False
11723751_at,0.3890285183162319,TFF2,False
11750532_x_at,0.3887380111912679,FAM215A,False
11731143_a_at,0.388663391672323,ADGRD1,False
11734134_at,0.38853904464041744,NANOS1,False
11758495_s_at,0.3884270716500655,C1GALT1C1L,False
11746570_s_at,0.3880753142136475,FRYL,False
11745764_a_at,0.38804871160546744,SEC31A,False
11734645_a_at,0.3877182369511785,PCDHA3,False
11740775_at,0.38756011264471696,SOX1,False
11738413_a_at,0.3874927932183362,PUS10,False
11722124_a_at,0.38744843339360957,RNF219,False
11734093_at,0.38741844664281655,CCER1,False
11737082_a_at,0.3872927494189969,ASXL3,False
11716400_at,0.38700473962452653,TP53INP2,False
11716858_a_at,0.3869691116846507,MRPL51,False
11718349_a_at,0.3868138295446575,TUSC2,False
11757110_a_at,0.38658519726296053,MRVI1-AS1,False
11729042_a_at,0.38647266575289335,DLEC1,False
11734261_at,0.3862867422545463,TRPM5,False
11727269_at,0.38624282605026106,S100A3,False
11738591_a_at,0.3861933497419172,IQCJ,False
11755894_a_at,0.38614758391783355,MFN1,False
11732513_a_at,0.3860629212528978,CDX1,False
11733482_a_at,0.3857403256383964,DYRK3,False
11749276_a_at,0.3855605347906877,C14orf180,False
11733569_at,0.38507840485029654,C1QL4,False
11745024_a_at,0.3850535445278264,A4GALT,False
11760764_at,0.3849313556636468,ADAMTS16,False
11741851_s_at,0.3848260948002594,INS,False
11762426_at,0.38464491738226775,MYT1L,False
11747322_s_at,0.38457052154181315,PCYT2,False
11738619_at,0.3844830769763152,SCN10A,False
11724078_at,0.38424067982984206,E2F2,False
11740854_a_at,0.3842252875551623,SLC6A20,False
11741448_a_at,0.3842148158597354,DUSP13,False
11742507_at,0.384182304181335,PRR21,False
11723536_a_at,0.38399396672529074,SPATA8,False
11733598_at,0.38396574985703935,AWAT2,False
11736558_at,0.3837385544178252,TMEM121,False
11725018_at,0.38372477436457436,RCOR2,False
11731605_s_at,0.3836316666202402,HSD17B12,False
11754935_x_at,0.38356122490753586,NPRL2,False
11738565_at,0.3834562557964234,TMEM14EP,False
11755458_a_at,0.3834326994254358,HDDC2,False
11728137_at,0.3831438195932793,XK,False
11744970_a_at,0.3826859362135092,CD1A,False
11762845_a_at,0.3826316840572259,LOC400943,False
11727935_at,0.3825673468729489,MGARP,False
11760247_at,0.3825349566583244,ZNF226,False
11750629_a_at,0.38251015049287845,C1QTNF8,False
11750965_a_at,0.38232657823123983,SRL,False
11725416_at,0.38201518053851846,NKG7,False
11721286_at,0.3819539895435206,PREP,False
11740619_at,0.3818677997520745,ADRA1D,False
11720578_a_at,0.3818122183720051,PDE5A,False
11740460_at,0.3816955231501617,C2orf78,False
11726755_s_at,0.3816578044788293,CLASP1,False
11725607_at,0.38163762193494105,RTN4RL1,False
11735343_at,0.3814813668258976,SOX3,False
11737449_at,0.3814071544918106,C15orf43,False
11745596_a_at,0.3810742179736551,IL1RL1,False
11746367_a_at,0.38095695653336364,CSE1L,False
11763440_at,0.3809453371348069,MLPH,False
11752751_s_at,0.3809373499008674,MIF-AS1,False
11730869_s_at,0.38073479266910976,PPY,False
11724699_a_at,0.3806149564779221,ARHGEF37,False
11723874_at,0.3805557235357729,TMEM104,False
11727055_at,0.38001194892807305,SERPIND1,False
11727459_x_at,0.3797580941684856,KRT14,False
11754436_s_at,0.37949648342386094,KIAA0754,False
11731718_at,0.3793466240396075,PCDHB4,False
11732037_a_at,0.3792166620693371,PTPN12,False
11720164_at,0.3791337790565035,FKBPL,False
11721470_s_at,0.37909897101993967,EIF3A,False
11733412_a_at,0.37901179634844695,ZC4H2,False
11730400_a_at,0.378916749059293,RASGRF1,False
11721240_at,0.37867530320904214,ZNF787,False
11733987_s_at,0.3785607886027146,C7orf55-LUC7L2,False
11738108_at,0.3783350653301407,KCNJ9,False
11761618_at,0.3782719416409989,SGCA,False
11759478_at,0.3782538324053202,GSC2,False
11739324_a_at,0.3782206619383417,WDR4,False
11731651_x_at,0.37809776457281036,ARL2-SNX15,False
11755647_a_at,0.37803388718123226,DHX37,False
11749340_s_at,0.3778950991663045,SIAH1,False
11728691_a_at,0.3778291596190663,MKRN1,False
11742599_at,0.3778217803464196,OR6C76,False
11743436_at,0.3778191108365231,TBC1D12,False
11724329_a_at,0.37766203471902987,DGCR8,False
11742477_x_at,0.37749256912282503,TRIM53AP,False
11737431_x_at,0.3773550299273585,PAPL,False
11740053_a_at,0.37704009417164824,CENPP,False
11719753_a_at,0.3769842629369208,ADAMTS9,False
11731064_a_at,0.37697788068307636,SMOX,False
11754225_a_at,0.3768631192074651,SEC23B,False
11733362_at,0.37679556550874993,PKHD1L1,False
11742636_at,0.3765859824680879,INS-IGF2,False
11737023_at,0.3764917602131576,DRD1,False
11718010_at,0.3764543281874366,SLC25A22,False
11760265_at,0.3763908969385002,PIH1D2,False
11740739_a_at,0.3763047277456817,ZC3H12D,False
11762945_at,0.37619133386141185,LOC100133106,False
11733617_a_at,0.37616076036321155,RXRG,False
11761395_a_at,0.37612265877295126,NINJ2,False
11738809_s_at,0.3760317794827044,MARK3,False
11723950_a_at,0.37589853993325645,PBK,False
11738149_a_at,0.37584166584001366,TOX3,False
11738445_at,0.37568802741759466,GAS8-AS1,False
11733557_at,0.3756441588193908,SHISA9,False
11750316_at,0.3755755382937185,AACSP1,False
11730456_at,0.37553406040345577,CCDC96,False
11738772_x_at,0.3753397521481495,IFNA16,False
11721539_at,0.37517684490150643,RAB15,False
11723380_a_at,0.3749104543256973,CEP170B,False
11726269_a_at,0.3748467008403784,ITFG1,False
11756025_a_at,0.374772206955291,S100A13,False
11744263_s_at,0.3746707718082155,RAC2,False
11727045_at,0.3746234005100876,CNIH3,False
11733997_a_at,0.37451191224865077,SERPINB7,False
11753511_a_at,0.3744219318921418,GTF2F2,False
11731250_a_at,0.3741688745437934,EPHA8,False
11756162_s_at,0.37410879411779757,PLPP3,False
11754292_a_at,0.3739999685399682,TSSC1,False
11737018_a_at,0.3739476308325508,AGAP2,False
11728789_at,0.37381739151126653,SLC32A1,False
11741785_at,0.3733376472276597,SBK2,False
11715230_s_at,0.37332365598482414,PARD6A,False
11760099_a_at,0.3732441646274897,SCARB1,False
11725213_at,0.3731961817844455,METTL7B,False
11722418_at,0.37298218118771825,UTP3,False
11726340_a_at,0.3729819186865544,NUDT14,False
11735420_at,0.37293565254827377,SOAT2,False
11725703_a_at,0.37291107906553145,KLK6,False
11758612_s_at,0.37260266256342084,MPPED2,False
11764115_at,0.3724566502586572,LOC101929646,False
11741969_at,0.3722340610487201,TRPV5,False
11759967_at,0.3719530509077094,LOC100128816,False
11722468_at,0.3719154649139765,CACNG4,False
11736856_at,0.37182171110685397,RASL11A,False
11720877_at,0.37168245009851747,ABTB2,False
11757315_s_at,0.37167397853429696,TAB2,False
11738150_a_at,0.3716338191026493,AVIL,False
11732138_at,0.3715950132014107,TIMM13,False
11740061_a_at,0.37147829733752713,CSK,False
11729942_at,0.3714619647390665,TMEM56,False
11729112_x_at,0.3714296965551278,GP2,False
11745250_a_at,0.37098811246554686,TMEM40,False
11741345_a_at,0.3709542324704882,SNX31,False
11751807_at,0.3709307178661856,TTTY11,False
11735476_a_at,0.3708714651463008,PALM2,False
11728993_at,0.37077931165134964,CCDC70,False
11757699_x_at,0.3706928314434284,PSMD4,False
11757841_s_at,0.3706248994024857,RANBP9,False
11718056_a_at,0.3704695232337953,BTBD3,False
11721713_a_at,0.3699694361613351,EID2,False
11743150_s_at,0.3698565710667912,ZNF143,False
11754518_a_at,0.36979297451665727,NEIL1,False
11736609_at,0.36969611015676435,MSX1,False
11741156_at,0.3696657634286852,VWA7,False
11755709_s_at,0.36961756973154863,LARP6,False
11763696_s_at,0.36958856265452306,NIPA2,False
11723147_a_at,0.36951427393088326,NAV3,False
11737707_at,0.3694842700315554,ZSCAN5B,False
11748499_a_at,0.36946119022735696,SYT5,False
11717241_a_at,0.36929745047135787,MAEA,False
11742231_a_at,0.36927141244189643,RSPO4,False
11741908_a_at,0.36921739868665265,CACNB4,False
11731861_at,0.36912984826470463,ZNF720,False
11751944_a_at,0.36905207533133655,COL22A1,False
11742764_at,0.36881984342157775,BCAS2,False
11728118_at,0.3684602059262556,EXOC3L4,False
11746354_a_at,0.368430020578876,C1orf158,False
11739429_a_at,0.36841940953768004,ZDHHC24,False
11741723_x_at,0.3682622011243499,DENND2C,False
11737025_at,0.3682489611706483,FAM83E,False
11762856_x_at,0.36817486557919443,CYP4F24P,False
11760632_at,0.36803918066229657,KCTD21-AS1,False
11738878_a_at,0.3679672066301653,CLRN1,False
11756414_a_at,0.3679591770904857,MRPS18A,False
11726775_a_at,0.3679112830762811,POU2F1,False
11753684_a_at,0.36780461330330344,RB1,False
11740897_a_at,0.3676551737641963,TREX2,False
11735799_at,0.3676071122294542,SOX14,False
11742604_at,0.36725652621886096,OR6C70,False
11727764_at,0.3671138602344024,SYNGR4,False
11743654_a_at,0.3671015530270333,APOH,False
11721127_at,0.3668767393936794,ENPEP,False
11728411_at,0.36668154686296633,CASZ1,False
11744508_a_at,0.3666060842389572,CCDC146,False
11731202_a_at,0.3665467445746821,AIM1L,False
11742314_x_at,0.3664822198805273,SLC35G6,False
11763056_at,0.3664585687214679,SCAMPER,False
11742373_s_at,0.3661396454433121,KRTAP4-7,False
11736492_a_at,0.3658375651531692,DAZAP2,False
11755926_a_at,0.3657408211742287,CNGA4,False
11726542_at,0.3657270946292672,TMEM132C,False
11721181_a_at,0.36563871987296387,VLDLR,False
11725855_s_at,0.36553646212829566,XAGE1B,False
11738253_x_at,0.3650684033146416,PCDHA10,False
11738403_at,0.36455071863610633,KRT40,False
11754296_a_at,0.36452298892196816,AEN,False
11760642_at,0.36446172307991165,TRY2P,False
11727636_at,0.36441312519602376,RERGL,False
